"Subject_ID" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyGyro-mean()-X" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()"
16 "SITTING" 0.280768574492754 -0.0102497939956522 -0.0891404038405797 0.942457377971014 -0.086588253942029 0.0892682200463768 0.0734346720289855 0.00985642890855072 -0.0115030575052174 -0.0412014042275362 -0.0574525433043478 0.0795736310463768 -0.0957204520289855 -0.0450369280637681 -0.0588371273536232 -0.961879680724638 -0.961879680724638 -0.987472699130435 -0.946417382463768 -0.992444606231884 -0.987043828985507 -0.961456685507246 -0.959552230434783 -0.990964251304348 -0.981752167391304 -0.981178036811594 -0.978632856956522 -0.986825605362319 -0.951607872463768 -0.939672247101449 -0.980158243333333 -0.968023206956522 -0.945813561478261 -0.990861134782609 -0.981800970724638 -0.983487212898551 -0.981037373333333 -0.958336595507246 -0.960287831304348 -0.98958327942029 -0.990621793333333 -0.988364321449275 -0.941051236086957 -0.941051236086957 -0.983615334057971 -0.937942404637681 -0.988261252608696 -0.986892418405797 -0.949829260434783 -0.934652146521739 -0.991567867681159 -0.983230774492754 -0.984362469130435 -0.982057861449275 -0.954343752463768 -0.964270052318841 -0.942588250115942 -0.982190554782609 -0.938863215072464 -0.987506348985507 -0.96679600173913 -0.960058264057971 -0.958335480724638 -0.983968635942029 -0.954060994347826 -0.989363136376812
16 "STANDING" 0.280542629612403 -0.0181136495279845 -0.105692320992248 0.935417768062015 -0.0614203097829457 -0.186747545945736 0.0749795713178295 0.0111309829356512 -0.00145358574550388 -0.0240977724786047 -0.0690345518682171 0.0848092393875969 -0.104381059731783 -0.0428498711875969 -0.0539848629224806 -0.688783796589147 -0.688783796589147 -0.741692842945736 -0.780152918372093 -0.865820329224806 -0.754338530542636 -0.713201761627907 -0.683119975116279 -0.773742086434109 -0.773620104186047 -0.763210229767442 -0.823948404883721 -0.758041163100775 -0.705010253953488 -0.639692777612403 -0.984217094418605 -0.977876875426357 -0.960284114496124 -0.755871918294574 -0.762389684186046 -0.771495561937985 -0.847193585968992 -0.834812999767442 -0.738479167131783 -0.864064783178295 -0.881752727209302 -0.82608518248062 -0.765358474496124 -0.765358474496124 -0.756124927984496 -0.845885647751938 -0.884855548062015 -0.759786382170543 -0.719461246511628 -0.644896961589147 -0.75900129875969 -0.766547981395349 -0.778323808604651 -0.855248798527132 -0.833522274496124 -0.754103462945736 -0.812862316666667 -0.770659127131783 -0.867727259612403 -0.893833705503876 -0.839741701782946 -0.765899332713178 -0.749442363333333 -0.74604195875969 -0.854384875116279 -0.884234467674419
16 "WALKING_DOWNSTAIRS" 0.295586802191489 -0.0183898583787234 -0.119873705148936 0.917818427021277 -0.0584832676382979 -0.225382496382979 0.0907857064255319 -0.0148114530276596 -0.029312256293617 -0.0225373369978723 -0.068264792706383 0.0835380057 -0.103904044543617 -0.0567686629753191 -0.0612136932929787 0.191079793587447 0.191079793587447 -0.165908810808511 -0.309820427234043 -0.590896636382979 0.0368263528276596 -0.134598352726809 -0.04769426376 -0.155444882765957 -0.289957855489362 -0.241974080021277 -0.420844008625532 0.207251997929787 -0.146993837655319 0.0114353944787234 -0.957785118085106 -0.955487793617021 -0.910588943191489 -0.101186926595745 -0.261684752425532 -0.303381582831915 -0.45418847106383 -0.528329304680851 -0.444636334893617 -0.623676024255319 -0.583421784680851 -0.540633469361702 0.119183740638298 0.119183740638298 -0.0783498875595745 -0.422315316808511 -0.595822214468085 0.266115492098298 -0.208680587882979 -0.0379716239787234 -0.125682818093191 -0.281507406948936 -0.36402669587234 -0.470373498510638 -0.565214032765957 -0.521100818723404 -0.0534137179170213 -0.0919623368021277 -0.479939845914894 -0.633479804680851 -0.479512983617021 -0.375000625531915 0.114032088546809 -0.0745659082223404 -0.488253939574468 -0.58966315
16 "WALKING_UPSTAIRS" 0.255986102627451 -0.0143654945011765 -0.124074517745098 0.826874282745098 -0.0805926025490196 -0.379059698039216 0.0762526677 0.0173729333352941 0.0380533591627451 0.0718408878078431 -0.0486136789705882 -0.00779288021764706 -0.140908293613922 -0.0296211298558824 -0.035416300054902 -0.233990331568627 -0.233990331568627 -0.48321905 -0.308260568039216 -0.737705162156863 -0.474984014705882 -0.268063812745098 -0.335853041176471 -0.546088862941176 -0.468605205294118 -0.565220840588235 -0.53239971627451 -0.397083831568627 -0.163732745078431 -0.129283825721569 -0.948413552745098 -0.933657461176471 -0.907649558823529 -0.521089140196078 -0.425625937254902 -0.593411129607843 -0.508087166666667 -0.58638289372549 -0.365025170078431 -0.707264168627451 -0.77471906627451 -0.717101021960784 -0.334795080196078 -0.334795080196078 -0.493067129607843 -0.518189646470588 -0.797293228431373 -0.369636140980392 -0.166324239117647 -0.094561233145098 -0.538073090196078 -0.417127012352941 -0.620123586470588 -0.509896031372549 -0.559600598431373 -0.387309489901961 -0.418924256078431 -0.51993124 -0.532486721568627 -0.825314327058824 -0.642018064117647 -0.492427493529412 -0.370649738235294 -0.475597717843137 -0.630546675490196 -0.787833632352941
17 "LAYING" 0.269780085577465 -0.0168462006729577 -0.107006279704225 -0.19913309 0.658792072253521 0.722657502112676 0.077908974656338 0.00706867100408451 -0.000143542544507042 -0.0234756467113239 -0.0944580192535211 0.111440490309859 -0.102049763957746 -0.0361961143943662 -0.0604927046338028 -0.953021411126761 -0.953021411126761 -0.981607627887324 -0.960733121690141 -0.985542411126761 -0.974359280140845 -0.954648102253521 -0.965406091549296 -0.98147206915493 -0.977212387746479 -0.98038005915493 -0.971949211126761 -0.972960567323944 -0.944792875211268 -0.953476700140845 -0.961063222394366 -0.961466681267606 -0.957164565211268 -0.981489017183099 -0.976960542816901 -0.98281300056338 -0.975893061830986 -0.971484336197183 -0.976200771267606 -0.980792372112676 -0.983135596619718 -0.988221713380282 -0.948257993521127 -0.948257993521127 -0.980126745352113 -0.959325498732394 -0.982038121126761 -0.972438525352113 -0.942791615915493 -0.950116956478873 -0.983213244366197 -0.978343915774648 -0.983854158873239 -0.977203498309859 -0.970627806901408 -0.978357126056338 -0.949042531690141 -0.979657231408451 -0.96002383915493 -0.981983437605634 -0.973669098591549 -0.976164852112676 -0.961046326338028 -0.979687318732394 -0.969014444788732 -0.982765526478873
17 "SITTING" 0.2773570196875 -0.014156274084375 -0.11362408509375 0.94488374765625 -0.002814673171875 -0.135803881679687 0.075070986171875 0.0056097104915625 -0.0015544841534375 -0.042549159015625 -0.0669245931234375 0.0860053803375 -0.094247696875 -0.0411134199378125 -0.051090324421875 -0.97274734640625 -0.97274734640625 -0.99281471515625 -0.967177744375 -0.996334795 -0.9939693815625 -0.96992798921875 -0.97484160453125 -0.99454262109375 -0.9883274196875 -0.9888280653125 -0.98841106765625 -0.9944439053125 -0.96185862984375 -0.96572919578125 -0.99019661703125 -0.9667201059375 -0.9566106440625 -0.99434060296875 -0.98863700234375 -0.990529261875 -0.98963832578125 -0.98612868078125 -0.9797052259375 -0.9952559371875 -0.9949818809375 -0.9938412575 -0.96506519109375 -0.96506519109375 -0.99144649921875 -0.97541025484375 -0.994446755625 -0.99465731359375 -0.959789141875 -0.96292107328125 -0.9946131621875 -0.98991581109375 -0.99081824828125 -0.99004126046875 -0.984813098125 -0.9809696453125 -0.9653996796875 -0.99031962640625 -0.97471085296875 -0.99362452375 -0.98879397953125 -0.98161709828125 -0.973626755 -0.99142725046875 -0.98336929234375 -0.995204564375
17 "STANDING" 0.275484664964029 -0.0178840033157554 -0.110712423007698 0.914962454532374 -0.223449943489209 -0.197236460244604 0.0755050143323741 0.00940091250359712 0.00843228529964029 -0.0191746911965468 -0.0800974675014389 0.0826395092582734 -0.105094019198561 -0.0393430171625899 -0.0532058136561151 -0.61493415323741 -0.61493415323741 -0.688651972661871 -0.695928036115108 -0.784559034748201 -0.714480861942446 -0.57519379075518 -0.718063768705036 -0.74256324733813 -0.638689976517986 -0.785000099136691 -0.729244804460432 -0.696405009352518 -0.551008250876331 -0.661232969928058 -0.983658927913669 -0.972651960359712 -0.963787738057554 -0.712722181223022 -0.594715301923741 -0.790700936258993 -0.761264206906475 -0.752448618561151 -0.7224511 -0.744396592446043 -0.80346047266187 -0.786987840935252 -0.750011079496403 -0.750011079496403 -0.676722110215827 -0.777922920143885 -0.793721173597122 -0.690043366402878 -0.566717788764029 -0.657782801151079 -0.708002254172662 -0.575172240746763 -0.795031526834532 -0.772485824100719 -0.744902155899281 -0.746255123093525 -0.795426550647482 -0.647942203100719 -0.818424974100719 -0.78513197057554 -0.769152508633093 -0.728286694748201 -0.738904079208633 -0.70305734323741 -0.779931006043165 -0.812790580647482
17 "WALKING_DOWNSTAIRS" 0.29391828326087 -0.0167359404347826 -0.0892432745173913 0.928817578043478 -0.151077057652174 -0.160962985956522 0.118250858006522 -0.0113826178208696 -0.00939838078195652 0.0677728390673913 -0.123517195928261 0.0162878745776087 -0.1077700285 -0.0381702367441304 -0.0582518846641304 0.148951103536087 0.148951103536087 -0.221631694184783 -0.232641763307609 -0.540325787826087 -0.0226239171245652 -0.130272514565217 -0.3180818605 -0.215092049054348 -0.351268404347826 -0.498668458043478 -0.316412962967391 0.187719760269565 -0.0607892037384783 -0.231064156615217 -0.950026242173913 -0.946576675652174 -0.901097766521739 -0.103436471413043 -0.304063534173913 -0.536331570652174 -0.370436868891304 -0.459281989565217 -0.468462984347826 -0.526801825217391 -0.572144734130435 -0.542770646521739 0.0914076757326087 0.0914076757326087 -0.206576683876087 -0.352687281086957 -0.592319490869565 0.258941676302174 -0.0860527358695652 -0.245413541641304 -0.0718767032673913 -0.298931144913043 -0.573043711086957 -0.393194731747826 -0.469390428043478 -0.540949520217391 -0.0618876767130435 -0.236538515947826 -0.428868687826087 -0.643399203913044 -0.451126869347826 -0.403380386086957 0.0580680522108696 -0.188680399771739 -0.40943875826087 -0.57734888
17 "WALKING_UPSTAIRS" 0.252604768583333 -0.0228645614308333 -0.121290442104167 0.853530565833333 -0.284153753333333 -0.298171464166667 0.07680441704375 0.03083565139375 0.00759533846458334 -0.0304250571395833 -0.0548455941370417 0.0560931358145833 -0.142655397660417 -0.0414496328508333 -0.0223482086545833 -0.0128062276916667 -0.0128062276916667 -0.357233897916667 -0.235191249091667 -0.637367490625 -0.1397522212625 -0.1175197356 -0.3999234945625 -0.360272225833333 -0.37705192875 -0.633017707916667 -0.416223018291667 -0.062952754100625 -0.0131721014395833 -0.230220954239583 -0.949460372291667 -0.91597346625 -0.930159843541667 -0.292665827083333 -0.349791873229167 -0.657430836041667 -0.496562732729167 -0.493044125208333 -0.234402350714583 -0.606044344375 -0.676722847708333 -0.610586202291667 -0.1028777303875 -0.1028777303875 -0.390912450416667 -0.440837260125 -0.68231162875 -0.0355381172854167 -0.0252781736083333 -0.2048157105 -0.287219038291667 -0.365114263583333 -0.680325770833333 -0.5244683916875 -0.481154119791667 -0.2778914704375 -0.217393170604167 -0.437383107916667 -0.496444579791667 -0.7241557425 -0.521435415208333 -0.324273713333333 -0.150305643291667 -0.360299853125 -0.504066956875 -0.669008763541667
18 "LAYING" 0.274691576923077 -0.0173937684615385 -0.107698927907692 -0.220600509076923 0.719755403692308 0.605495317692308 0.0749985010769231 0.0117018961415385 -0.00121344813430769 -0.02517618068 -0.0837587308153846 0.0937781948153846 -0.0997154236307692 -0.0393440191846154 -0.0593135986615385 -0.986456241538462 -0.986456241538462 -0.98832154 -0.980740846769231 -0.993095122615385 -0.985179972153846 -0.984909884615385 -0.988606906307692 -0.986404709384615 -0.985865325230769 -0.989116865846154 -0.992436927692308 -0.984527649230769 -0.986160920923077 -0.987658662307692 -0.982715987538462 -0.994093522615385 -0.990957249538462 -0.985921071076923 -0.985554339384615 -0.990660246153846 -0.992872598 -0.984202872923077 -0.985108386307692 -0.996104441384615 -0.990547638769231 -0.992548101846154 -0.986464542615385 -0.986464542615385 -0.989526277538462 -0.980560877846154 -0.992153054 -0.984321858307692 -0.986746450769231 -0.987224804307692 -0.986641245846154 -0.986210701230769 -0.990744752923077 -0.993019371692308 -0.983457774923077 -0.986483048153846 -0.987648484461539 -0.989710656769231 -0.981468841692308 -0.992737961692308 -0.985611171384615 -0.984999291538462 -0.986788412 -0.988548418307692 -0.984329092153846 -0.991901007538462
18 "SITTING" 0.27727001877193 -0.0128691279736842 -0.111904775824561 0.909816469298246 0.12988647622807 0.161877417894737 0.076622889 0.00694560289491228 0.00278757042058246 -0.0333057034385965 -0.0685796341105263 0.0848140511754386 -0.0954723233684211 -0.0397125591491228 -0.0523030404789474 -0.983674151754386 -0.983674151754386 -0.989869574561404 -0.977634992105263 -0.994873439824561 -0.993144920175439 -0.976538530350877 -0.982996441403509 -0.991924709824561 -0.983642391578947 -0.988689671578947 -0.989961500350877 -0.994347988596491 -0.974928131052632 -0.977572717017544 -0.994043771403509 -0.984035479473684 -0.978340183157895 -0.991624662105263 -0.984002717017544 -0.990153121754386 -0.991956958947368 -0.986753343859649 -0.981525495438596 -0.994170190701754 -0.994224162105263 -0.992814325087719 -0.981595285964912 -0.981595285964912 -0.991159350526316 -0.981372675614035 -0.994868913508772 -0.994906565789474 -0.974980068596491 -0.975722121403509 -0.992039060701754 -0.985694744385965 -0.990141676315789 -0.992575399473684 -0.985710087894737 -0.98279727631579 -0.982226151578947 -0.991044297894737 -0.981252632807018 -0.994967621754386 -0.988702701403509 -0.983027386491228 -0.984781467192982 -0.990407075964912 -0.986535242105263 -0.99480818754386
18 "STANDING" 0.276474475271318 -0.0171419614027132 -0.10661488875969 0.93728139875969 -0.225959831317829 -0.0539399612945736 0.0759610401550388 0.0181990336670155 0.0036106011275969 -0.0323838226841085 -0.0680804043927132 0.0887264724178295 -0.0978171165550388 -0.0418380171930233 -0.051946847199845 -0.675373639767442 -0.675373639767442 -0.722593373023256 -0.762216125426357 -0.835792906511628 -0.721725060930233 -0.649708589767442 -0.764795304573643 -0.740042043023256 -0.708989675271318 -0.819082469224806 -0.810426542325581 -0.724602727674419 -0.638532091813954 -0.730265789069767 -0.98938236372093 -0.978720749302326 -0.974498672868217 -0.719690421472868 -0.690885060775194 -0.834290553565891 -0.850334788837209 -0.770314860620155 -0.772521340077519 -0.806661881705426 -0.862557660852713 -0.846042206124031 -0.750048425426357 -0.750048425426357 -0.742655510852713 -0.807300424263566 -0.874814536666667 -0.725933497364341 -0.655270540465116 -0.732628134573643 -0.723617175813953 -0.692006664186047 -0.848212841937985 -0.863568882170543 -0.753972186046512 -0.789713149069767 -0.796278027131783 -0.751066994263566 -0.833132857364341 -0.893338097286822 -0.804420628682171 -0.784961422170543 -0.736991358682171 -0.737133103953488 -0.819537188914729 -0.86812032744186
18 "WALKING_DOWNSTAIRS" 0.288439468909091 -0.0168666920221818 -0.1033908092 0.932277478363636 -0.225809125454545 -0.0493636733454545 0.0809044045254545 -0.000757069449090909 -0.01417699182 -0.0576548655654545 -0.0636214336761818 0.0987471683127273 -0.0836566573181818 -0.0509120258890909 -0.0570591813909091 -0.293531973636364 -0.293531973636364 -0.466516044 -0.381022814727273 -0.701663073636364 -0.350086793272727 -0.309049613818182 -0.505824358 -0.412728286727273 -0.465982666363636 -0.622135895090909 -0.489232274509091 -0.302634565090909 -0.254214045818182 -0.418610127454545 -0.960404874545455 -0.932962218181818 -0.921661749636364 -0.387223932363636 -0.447033872545455 -0.651246664909091 -0.502473033509091 -0.617230786 -0.483658260727273 -0.676716181636364 -0.752608622181818 -0.605655411090909 -0.229934247036364 -0.229934247036364 -0.3825173332 -0.507995478327273 -0.744159518909091 -0.285535871636364 -0.273798158 -0.418258649818182 -0.416050500909091 -0.464546054727273 -0.678751080363636 -0.513947089545455 -0.607757979272727 -0.543996110545454 -0.344299434181818 -0.386565072363636 -0.533844932145455 -0.763430801654545 -0.641527595090909 -0.447030699454545 -0.241973534781818 -0.3833987134 -0.604735414363636 -0.744236045090909
18 "WALKING_UPSTAIRS" 0.265401201896552 -0.0222060684378914 -0.112655891327586 0.883330258448276 -0.316619946206897 -0.106112549189655 0.0812402028517241 0.0211654691775862 0.0093589662862069 -0.0470683915017241 -0.0526133819862069 0.0906736478431034 -0.0899953036658621 -0.0527472610827586 -0.0692536211396552 -0.279146312758621 -0.279146312758621 -0.601463948275862 -0.3691086 -0.781652689310345 -0.465097261896552 -0.363450742586207 -0.522728377068965 -0.589410590172414 -0.579650286034483 -0.736149274137931 -0.59232371 -0.380168286724138 -0.211155120224138 -0.31437339137931 -0.961738807068966 -0.942056881206897 -0.907839723965517 -0.563202134655172 -0.56794063862069 -0.760829911206897 -0.593841504137931 -0.507297003103448 -0.433922212068966 -0.76068902862069 -0.828872171206897 -0.718951757931034 -0.37184157 -0.37184157 -0.579330320344828 -0.528058134137931 -0.835525127931035 -0.350639840862069 -0.190550638155172 -0.269571390465517 -0.575331252413793 -0.585531432931034 -0.784728430344828 -0.60071129637931 -0.443429836896552 -0.466022431206897 -0.436218933448276 -0.587926077068965 -0.533044636034483 -0.860910992241379 -0.649817266551724 -0.504364096896552 -0.436561064482759 -0.574481396551724 -0.654029089310345 -0.826193160862069
19 "LAYING" 0.272653733493976 -0.0171426864421687 -0.10898146186747 -0.680043155060241 0.725646622771084 0.68762385253012 0.0772317998650602 0.011149573306747 -0.000988690855325301 -0.0312072730559566 -0.0952628014096386 0.10860511373494 -0.0956018266746988 -0.0371476597051807 -0.0599161477951807 -0.96626080686747 -0.96626080686747 -0.98478434 -0.953263432771084 -0.985342497710843 -0.97453373 -0.972798824096386 -0.985340447349398 -0.983478561807229 -0.974878270963855 -0.986506488795181 -0.974196217590361 -0.965019579518072 -0.973449968554217 -0.984672837228916 -0.958959611084337 -0.986993149638554 -0.988819031566265 -0.983605223493976 -0.974524522650602 -0.988260181084337 -0.981357611445783 -0.963617705662651 -0.973197523855422 -0.976105663493976 -0.984607728915663 -0.986958363975904 -0.963193489036145 -0.963193489036145 -0.980668287831325 -0.955906646506024 -0.980245510843374 -0.962085001204819 -0.974832075662651 -0.984740998192771 -0.985278006987952 -0.975964111566265 -0.988558703373494 -0.983944795060241 -0.959831365783133 -0.975417523855422 -0.964056773975904 -0.979452188433735 -0.957496024457831 -0.97932784746988 -0.972061003493976 -0.97393233253012 -0.971957401325301 -0.980621564096386 -0.965624724457831 -0.981890470361446
19 "SITTING" 0.273830316164384 -0.016739260030137 -0.10870765430137 0.581371509041096 0.360343534657534 0.489126594657534 0.0753747129191781 0.0137921005843836 0.00173106800213699 -0.0214151280054795 -0.0520207886438356 0.0968980718168493 -0.100986131452055 -0.0425170215068493 -0.0590801684246575 -0.962074065616438 -0.962074065616438 -0.986423976027397 -0.942229043835616 -0.989450316575342 -0.979238031780822 -0.960763181917808 -0.96633509109589 -0.986775590136986 -0.979141571643836 -0.98398048 -0.981743664931507 -0.976357663013699 -0.950388943972603 -0.951929615068493 -0.969355010136986 -0.96996981369863 -0.960394960821918 -0.987043285479452 -0.979267729041096 -0.986704740273973 -0.984625306849315 -0.959758309589041 -0.96559497630137 -0.988464752739726 -0.987465915068493 -0.98531069 -0.951755657260274 -0.951755657260274 -0.984205184931507 -0.950491807945205 -0.985831284657534 -0.975204245342466 -0.948053070136986 -0.947514931780822 -0.988576991369863 -0.980999857671233 -0.988151915753425 -0.985576048219178 -0.955598610136986 -0.967869249178082 -0.952802277671233 -0.983687272739726 -0.950484417260274 -0.985416444657534 -0.968188675753425 -0.968235777945205 -0.962632577945206 -0.983751646712329 -0.964238768493151 -0.986727418493151
19 "STANDING" 0.27640796752 -0.0169856341824 -0.114738928336 0.94037535376 -0.22366496936 0.038921293256 0.0782460748496 0.0117845363717722 -0.012870571457352 -0.02609168799144 -0.0681407861952 0.074695628968 -0.09246922048 -0.0374749855648 -0.05567678586104 -0.533971304152 -0.533971304152 -0.528580639436 -0.5083603542848 -0.6442233470784 -0.589085927984 -0.48606619004416 -0.6090694342 -0.56126967464928 -0.5620221679144 -0.62815961204 -0.458646310744 -0.59845247753128 -0.4759178286268 -0.6143410219376 -0.9830307092 -0.96611203832 -0.94651761296 -0.52923094916472 -0.533131591848 -0.6505336622296 -0.5635253628096 -0.61382551431768 -0.6044172492568 -0.5361446260776 -0.6983519048528 -0.6631506153432 -0.60347618632856 -0.60347618632856 -0.557277403856 -0.5568514700832 -0.6870513376432 -0.60291736082 -0.503977280516 -0.6507792033224 -0.5379855677656 -0.5330488479456 -0.67149157336552 -0.59790825940608 -0.620041145792 -0.654149085776 -0.69824137764 -0.5811119980592 -0.6059514876808 -0.713459364928 -0.6099356898584 -0.56798872969856 -0.55243737311736 -0.54143959600656 -0.5994319824984 -0.684145594624
19 "WALKING_DOWNSTAIRS" 0.262688053871795 -0.0145942275069487 -0.133695240660974 0.881940855128205 -0.215018042307692 -0.126146868942821 0.0730930306923077 -0.0386872111282051 -0.00955202497435897 -0.205775427307692 0.0274707556666667 0.163962510807692 -0.0337429578461538 -0.0394612603358974 -0.0545565563487179 0.644604325128205 0.644604325128205 0.434490400974359 0.418004608615385 0.0875816618205128 0.537012022051282 0.494457802230769 0.110659220744872 0.474317256051282 0.276716853307692 0.0595905768717949 0.474962448333333 0.626917070512821 0.514816445641026 0.049322451025641 -0.899726139487179 -0.917880864102564 -0.899363131794872 0.544273037307692 0.355306716915385 -0.0200111148717949 0.267657219333333 0.0483147743589744 -0.0314083457948718 0.179148649684615 -0.0146299196923077 0.116646170221282 0.413472376589744 0.413472376589744 0.450612065720513 0.237821231894872 -0.0438985022538462 0.658506543333333 0.427928785230769 -0.0783635041538461 0.476803887476923 0.349771285415897 -0.0983930104846154 0.196613286661538 -0.028489571974359 -0.215892226769231 0.0828630624102564 0.316346415348718 0.0320366671179487 -0.143254547512821 0.147083143564103 0.210673073192308 0.586637550769231 0.538404846128205 0.203979764835897 -0.0229045295641026
19 "WALKING_UPSTAIRS" 0.242118808925 -0.0303986615775 -0.151054607725 0.8294283725 -0.3871007085 -0.2210087627 0.08315450836225 0.056818586275 0.0316681980575 0.0388537087875 -0.134514320575 -0.000233248224999999 -0.1018063044 -0.0346288461475 -0.0533545875525 0.01738119347275 0.01738119347275 -0.114189605875 -0.06161577145 -0.372790526575 -0.15687949467775 0.111818164225 -0.2196444734075 -0.2053226461925 -0.073928372175 -0.3806571232 -0.194485509535 -0.1287420952375 0.176349922525 -0.1904685504575 -0.916495992 -0.9010448505 -0.83693567475 -0.1742790558 -0.0128865483575 -0.4442822275 -0.4068000325 -0.17263322355 -0.110117174875 -0.23937641116 -0.49212221875 -0.3754149830025 -0.177666828025 -0.177666828025 -0.284060693125 -0.26440144275 -0.50740029025 -0.11993477534 0.13255758081125 -0.2399806950525 -0.2172651781 -0.0131695876025 -0.50771620575 -0.4775147465 -0.149925160355 -0.207498123525 -0.368253499 -0.43467125 -0.3771327525 -0.58828966075 -0.2254218170275 -0.06612935167 -0.07962876322 -0.187391317015 -0.28884026785 -0.4771839145
20 "LAYING" 0.239507882205882 -0.0144406281132353 -0.104274322538235 -0.472431415573529 0.864882956617647 0.477573305 0.0892716006470588 0.00110822495382353 -0.00309891846569118 -0.0231760616308824 -0.0954899626029412 0.123680209926471 -0.0995033069117647 -0.038776298 -0.0610028293088235 -0.960743126176471 -0.960743126176471 -0.984670073823529 -0.9604473725 -0.986749500882353 -0.965728781617647 -0.965595958382353 -0.976392651323529 -0.983889985147059 -0.9772207075 -0.982876212058823 -0.982619403529412 -0.962249114705882 -0.964098180294118 -0.972571998382353 -0.928674215147059 -0.976018476911765 -0.9765185525 -0.984270728235294 -0.977002606764706 -0.984989224117647 -0.984477414264706 -0.972941910294118 -0.972409893529412 -0.989283577352941 -0.981540062058823 -0.986670534411765 -0.939489444558824 -0.939489444558824 -0.980161687058824 -0.962153597941176 -0.981079301617647 -0.960997907205882 -0.964960988382353 -0.971901324705882 -0.986213883088235 -0.978451446764706 -0.985707806323529 -0.985154588529412 -0.973092518088235 -0.974995267058824 -0.9418940855 -0.979565196911765 -0.964205915441177 -0.981986152941177 -0.973120029558823 -0.972278603529412 -0.952827071323529 -0.979695458088235 -0.969832241176471 -0.981119820588235
20 "SITTING" 0.278045439090909 -0.0147229305131818 -0.108369634515152 0.924454522424242 0.0733385412878788 0.151679135228788 0.0746568393030303 0.00597430268636364 0.00160134859924242 -0.036405928969697 -0.0650689347121212 0.0642882138333333 -0.0959970816060606 -0.0407299244348485 -0.0465835149090909 -0.952738043030303 -0.952738043030303 -0.978774578333333 -0.939574435606061 -0.983010276060606 -0.981203064242424 -0.945198619242424 -0.947597457121212 -0.982243603030303 -0.971158287575758 -0.973211461363636 -0.969913284393939 -0.983081858939394 -0.93612270469697 -0.929106396818182 -0.985829034393939 -0.966983534242424 -0.935854966151515 -0.982078229242424 -0.970896863484848 -0.976522488787879 -0.976309017121212 -0.960104508636364 -0.945771803484848 -0.977414910909091 -0.979684097272727 -0.979742084090909 -0.937764028181818 -0.937764028181818 -0.972537871515151 -0.941069909848485 -0.97507615 -0.98397837530303 -0.935031700454545 -0.924947175454545 -0.983565760757576 -0.972776577272727 -0.978458923030303 -0.978433538484848 -0.958015696363636 -0.949176822121212 -0.942151231515152 -0.972597744242424 -0.943725755909091 -0.975226588333333 -0.964643068787879 -0.950963363939394 -0.946913451666667 -0.971730462575758 -0.953399068181818 -0.976108353787879
